2017-05-20 15:59:57.990: ACT: MainWearActivity onCreate Complete
2017-05-20 15:59:59.225: GPS: Normal Poller now requestingLocationUpdates at 2000ms intervals
2017-05-20 15:59:59.452: GPS: Location received:Location[fused 54.144163,-2.291551 acc=35 et=+7m37s193ms alt=0.0 vel=13.89 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:14.133: GPS: Good Location received:Location[fused 54.150633,-2.255376 acc=42 et=+10m51s886ms alt=0.0 vel=13.89 bear=31.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:16.143: GPS: Location received:Location[fused 54.150792,-2.255110 acc=46 et=+10m53s897ms alt=0.0 vel=13.89 bear=59.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:16.143: GPS: Good Location received:Location[fused 54.150792,-2.255110 acc=46 et=+10m53s897ms alt=0.0 vel=13.89 bear=59.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:18.148: GPS: Location received:Location[fused 54.150764,-2.254689 acc=48 et=+10m55s901ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:18.148: GPS: Good Location received:Location[fused 54.150764,-2.254689 acc=48 et=+10m55s901ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:22.141: GPS: Location received:Location[fused 54.150706,-2.253848 acc=36 et=+10m59s894ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:22.141: GPS: Good Location received:Location[fused 54.150706,-2.253848 acc=36 et=+10m59s894ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:24.142: GPS: Location received:Location[fused 54.150677,-2.253428 acc=34 et=+11m1s896ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:24.143: GPS: Good Location received:Location[fused 54.150677,-2.253428 acc=34 et=+11m1s896ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:26.150: GPS: Location received:Location[fused 54.150648,-2.253007 acc=39 et=+11m3s903ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:26.150: GPS: Good Location received:Location[fused 54.150648,-2.253007 acc=39 et=+11m3s903ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:28.167: GPS: Location received:Location[fused 54.150619,-2.252586 acc=39 et=+11m5s911ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:28.167: GPS: Good Location received:Location[fused 54.150619,-2.252586 acc=39 et=+11m5s911ms alt=0.0 vel=13.89 bear=96.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:32.163: GPS: Location received:Location[fused 54.150892,-2.252076 acc=49 et=+11m9s915ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:32.163: GPS: Good Location received:Location[fused 54.150892,-2.252076 acc=49 et=+11m9s915ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:34.168: GPS: Location received:Location[fused 54.151122,-2.251915 acc=40 et=+11m11s921ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:34.168: GPS: Good Location received:Location[fused 54.151122,-2.251915 acc=40 et=+11m11s921ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:38.167: GPS: Location received:Location[fused 54.151581,-2.251592 acc=39 et=+11m15s917ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:38.168: GPS: Good Location received:Location[fused 54.151581,-2.251592 acc=39 et=+11m15s917ms alt=0.0 vel=13.89 bear=22.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:42.159: GPS: Location received:Location[fused 54.151991,-2.251154 acc=43 et=+11m19s912ms alt=0.0 vel=13.89 bear=50.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:42.159: GPS: Good Location received:Location[fused 54.151991,-2.251154 acc=43 et=+11m19s912ms alt=0.0 vel=13.89 bear=50.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:44.180: GPS: Location received:Location[fused 54.152158,-2.250886 acc=49 et=+11m21s933ms alt=0.0 vel=13.89 bear=34.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:44.180: GPS: Good Location received:Location[fused 54.152158,-2.250886 acc=49 et=+11m21s933ms alt=0.0 vel=13.89 bear=34.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:48.168: GPS: Location received:Location[fused 54.152617,-2.251215 acc=36 et=+11m25s921ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:48.168: GPS: Good Location received:Location[fused 54.152617,-2.251215 acc=36 et=+11m25s921ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:50.177: GPS: Location received:Location[fused 54.152847,-2.251380 acc=44 et=+11m27s930ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:50.177: GPS: Good Location received:Location[fused 54.152847,-2.251380 acc=44 et=+11m27s930ms alt=0.0 vel=13.89 bear=337.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:52.178: GPS: Location received:Location[fused 54.153083,-2.251339 acc=32 et=+11m29s930ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:52.178: GPS: Good Location received:Location[fused 54.153083,-2.251339 acc=32 et=+11m29s930ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:54.178: GPS: Location received:Location[fused 54.153322,-2.251221 acc=49 et=+11m31s932ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:54.179: GPS: Good Location received:Location[fused 54.153322,-2.251221 acc=49 et=+11m31s932ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:56.179: GPS: Location received:Location[fused 54.153561,-2.251103 acc=31 et=+11m33s932ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:56.179: GPS: Good Location received:Location[fused 54.153561,-2.251103 acc=31 et=+11m33s932ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:03:58.178: GPS: Location received:Location[fused 54.153800,-2.250985 acc=30 et=+11m35s932ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:03:58.179: GPS: Good Location received:Location[fused 54.153800,-2.250985 acc=30 et=+11m35s932ms alt=0.0 vel=13.89 bear=16.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:00.179: GPS: Location received:Location[fused 54.154027,-2.250819 acc=34 et=+11m37s933ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:00.179: GPS: Good Location received:Location[fused 54.154027,-2.250819 acc=34 et=+11m37s933ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:02.198: GPS: Location received:Location[fused 54.154251,-2.250636 acc=39 et=+11m39s936ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:02.199: GPS: Good Location received:Location[fused 54.154251,-2.250636 acc=39 et=+11m39s936ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:04.200: GPS: Location received:Location[fused 54.154476,-2.250451 acc=40 et=+11m41s952ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:04.200: GPS: Good Location received:Location[fused 54.154476,-2.250451 acc=40 et=+11m41s952ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:08.199: GPS: Location received:Location[fused 54.154924,-2.250084 acc=45 et=+11m45s951ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:08.199: GPS: Good Location received:Location[fused 54.154924,-2.250084 acc=45 et=+11m45s951ms alt=0.0 vel=13.89 bear=25.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:12.198: GPS: Location received:Location[fused 54.155344,-2.249641 acc=34 et=+11m49s951ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:12.198: GPS: Good Location received:Location[fused 54.155344,-2.249641 acc=34 et=+11m49s951ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:16.209: GPS: Location received:Location[fused 54.155730,-2.249106 acc=42 et=+11m53s962ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:16.209: GPS: Good Location received:Location[fused 54.155730,-2.249106 acc=42 et=+11m53s962ms alt=0.0 vel=13.89 bear=39.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:20.198: GPS: Location received:Location[fused 54.156148,-2.248849 acc=32 et=+11m57s950ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:20.198: GPS: Good Location received:Location[fused 54.156148,-2.248849 acc=32 et=+11m57s950ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:22.232: GPS: Location received:Location[fused 54.156387,-2.248967 acc=33 et=+11m59s985ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:22.232: GPS: Good Location received:Location[fused 54.156387,-2.248967 acc=33 et=+11m59s985ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:26.226: GPS: Location received:Location[fused 54.156866,-2.249203 acc=42 et=+12m3s966ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:26.226: GPS: Good Location received:Location[fused 54.156866,-2.249203 acc=42 et=+12m3s966ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:30.216: GPS: Location received:Location[fused 54.157310,-2.249561 acc=44 et=+12m7s964ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:30.216: GPS: Good Location received:Location[fused 54.157310,-2.249561 acc=44 et=+12m7s964ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:32.237: GPS: Location received:Location[fused 54.157514,-2.249802 acc=31 et=+12m9s990ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:32.237: GPS: Good Location received:Location[fused 54.157514,-2.249802 acc=31 et=+12m9s990ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:34.251: GPS: Location received:Location[fused 54.157718,-2.250041 acc=36 et=+12m12s3ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:34.251: GPS: Good Location received:Location[fused 54.157718,-2.250041 acc=36 et=+12m12s3ms alt=0.0 vel=13.89 bear=325.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:38.222: GPS: Location received:Location[fused 54.158102,-2.250576 acc=42 et=+12m15s976ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:38.222: GPS: Good Location received:Location[fused 54.158102,-2.250576 acc=42 et=+12m15s976ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:40.226: GPS: Location received:Location[fused 54.158289,-2.250854 acc=46 et=+12m17s977ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:40.226: GPS: Good Location received:Location[fused 54.158289,-2.250854 acc=46 et=+12m17s977ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:42.249: GPS: Location received:Location[fused 54.158495,-2.251001 acc=33 et=+12m20s1ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:42.249: GPS: Good Location received:Location[fused 54.158495,-2.251001 acc=33 et=+12m20s1ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:46.240: GPS: Location received:Location[fused 54.158975,-2.250777 acc=31 et=+12m23s993ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:46.240: GPS: Good Location received:Location[fused 54.158975,-2.250777 acc=31 et=+12m23s993ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:48.252: GPS: Location received:Location[fused 54.159214,-2.250666 acc=49 et=+12m26s4ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:48.252: GPS: Good Location received:Location[fused 54.159214,-2.250666 acc=49 et=+12m26s4ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:52.243: GPS: Location received:Location[fused 54.159694,-2.250442 acc=35 et=+12m29s997ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:52.244: GPS: Good Location received:Location[fused 54.159694,-2.250442 acc=35 et=+12m29s997ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:54.252: GPS: Location received:Location[fused 54.159934,-2.250332 acc=34 et=+12m31s999ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:54.253: GPS: Good Location received:Location[fused 54.159934,-2.250332 acc=34 et=+12m31s999ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:04:56.258: GPS: Location received:Location[fused 54.160174,-2.250222 acc=46 et=+12m33s999ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:04:56.258: GPS: Good Location received:Location[fused 54.160174,-2.250222 acc=46 et=+12m33s999ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:00.249: GPS: Location received:Location[fused 54.160654,-2.250001 acc=38 et=+12m38s2ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:00.250: GPS: Good Location received:Location[fused 54.160654,-2.250001 acc=38 et=+12m38s2ms alt=0.0 vel=13.89 bear=15.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:02.260: GPS: Location received:Location[fused 54.160896,-2.249925 acc=38 et=+12m40s9ms alt=0.0 vel=13.89 bear=5.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:02.261: GPS: Good Location received:Location[fused 54.160896,-2.249925 acc=38 et=+12m40s9ms alt=0.0 vel=13.89 bear=5.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:04.270: GPS: Location received:Location[fused 54.161144,-2.249932 acc=39 et=+12m42s20ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:04.271: GPS: Good Location received:Location[fused 54.161144,-2.249932 acc=39 et=+12m42s20ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:08.253: GPS: Location received:Location[fused 54.161642,-2.249946 acc=32 et=+12m46s6ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:08.254: GPS: Good Location received:Location[fused 54.161642,-2.249946 acc=32 et=+12m46s6ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:10.268: GPS: Location received:Location[fused 54.161890,-2.249953 acc=50 et=+12m48s15ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:10.268: GPS: Good Location received:Location[fused 54.161890,-2.249953 acc=50 et=+12m48s15ms alt=0.0 vel=13.89 bear=359.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:14.260: GPS: Location received:Location[fused 54.162386,-2.249992 acc=36 et=+12m52s14ms alt=0.0 vel=13.89 bear=352.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:14.260: GPS: Good Location received:Location[fused 54.162386,-2.249992 acc=36 et=+12m52s14ms alt=0.0 vel=13.89 bear=352.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:16.269: GPS: Location received:Location[fused 54.162625,-2.250111 acc=38 et=+12m54s22ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:16.269: GPS: Good Location received:Location[fused 54.162625,-2.250111 acc=38 et=+12m54s22ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:20.277: GPS: Location received:Location[fused 54.163102,-2.250348 acc=44 et=+12m58s23ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:20.277: GPS: Good Location received:Location[fused 54.163102,-2.250348 acc=44 et=+12m58s23ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:22.272: GPS: Location received:Location[fused 54.163341,-2.250468 acc=34 et=+13m0s25ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:22.272: GPS: Good Location received:Location[fused 54.163341,-2.250468 acc=34 et=+13m0s25ms alt=0.0 vel=13.89 bear=343.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:55.611: GPS: Location received:Location[fused 54.162463,-2.255699 acc=39 et=+13m33s365ms alt=0.0 vel=13.89 bear=251.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:55.612: GPS: Good Location received:Location[fused 54.162463,-2.255699 acc=39 et=+13m33s365ms alt=0.0 vel=13.89 bear=251.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:05:59.565: GPS: Location received:Location[fused 54.162361,-2.256527 acc=41 et=+13m37s318ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:05:59.565: GPS: Good Location received:Location[fused 54.162361,-2.256527 acc=41 et=+13m37s318ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:01.572: GPS: Location received:Location[fused 54.162319,-2.256944 acc=38 et=+13m39s326ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:01.572: GPS: Good Location received:Location[fused 54.162319,-2.256944 acc=38 et=+13m39s326ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:03.579: GPS: Location received:Location[fused 54.162276,-2.257362 acc=33 et=+13m41s332ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:03.579: GPS: Good Location received:Location[fused 54.162276,-2.257362 acc=33 et=+13m41s332ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:05.585: GPS: Location received:Location[fused 54.162234,-2.257780 acc=40 et=+13m43s334ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:05.585: GPS: Good Location received:Location[fused 54.162234,-2.257780 acc=40 et=+13m43s334ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:07.582: GPS: Location received:Location[fused 54.162150,-2.258169 acc=38 et=+13m45s336ms alt=0.0 vel=13.89 bear=239.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:07.583: GPS: Good Location received:Location[fused 54.162150,-2.258169 acc=38 et=+13m45s336ms alt=0.0 vel=13.89 bear=239.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:11.579: GPS: Location received:Location[fused 54.162006,-2.258854 acc=37 et=+13m49s333ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:11.580: GPS: Good Location received:Location[fused 54.162006,-2.258854 acc=37 et=+13m49s333ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:13.590: GPS: Location received:Location[fused 54.162132,-2.259208 acc=38 et=+13m51s342ms alt=0.0 vel=13.89 bear=296.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:13.591: GPS: Good Location received:Location[fused 54.162132,-2.259208 acc=38 et=+13m51s342ms alt=0.0 vel=13.89 bear=296.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:15.589: GPS: Location received:Location[fused 54.162132,-2.259632 acc=39 et=+13m53s343ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:15.590: GPS: Good Location received:Location[fused 54.162132,-2.259632 acc=39 et=+13m53s343ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:19.602: GPS: Location received:Location[fused 54.162132,-2.260479 acc=33 et=+13m57s353ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:19.603: GPS: Good Location received:Location[fused 54.162132,-2.260479 acc=33 et=+13m57s353ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:21.602: GPS: Location received:Location[fused 54.162132,-2.260904 acc=36 et=+13m59s354ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:21.603: GPS: Good Location received:Location[fused 54.162132,-2.260904 acc=36 et=+13m59s354ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:25.608: GPS: Location received:Location[fused 54.162132,-2.261752 acc=36 et=+14m3s344ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:25.609: GPS: Good Location received:Location[fused 54.162132,-2.261752 acc=36 et=+14m3s344ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:27.594: GPS: Location received:Location[fused 54.162132,-2.262174 acc=33 et=+14m5s348ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:27.594: GPS: Good Location received:Location[fused 54.162132,-2.262174 acc=33 et=+14m5s348ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:29.622: GPS: Location received:Location[fused 54.162132,-2.262599 acc=40 et=+14m7s370ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:29.622: GPS: Good Location received:Location[fused 54.162132,-2.262599 acc=40 et=+14m7s370ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:33.648: GPS: Location received:Location[fused 54.162132,-2.263447 acc=34 et=+14m11s396ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:33.648: GPS: Good Location received:Location[fused 54.162132,-2.263447 acc=34 et=+14m11s396ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:37.605: GPS: Location received:Location[fused 54.162229,-2.264273 acc=48 et=+14m15s358ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-20 16:06:37.605: GPS: Good Location received:Location[fused 54.162229,-2.264273 acc=48 et=+14m15s358ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-20 16:06:39.605: GPS: Location received:Location[fused 54.162133,-2.264659 acc=34 et=+14m17s358ms alt=0.0 vel=13.89 bear=244.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
