2017-05-22 06:00:30.508: ACT: MainWearActivity onCreate Complete
2017-05-22 06:00:31.874: GPS: Normal Poller now requestingLocationUpdates at 2000ms intervals
2017-05-22 06:09:22.544: GPS: Good Location received:Location[fused 54.162132,-2.260357 acc=47 et=+9m34s266ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:26.567: GPS: Location received:Location[fused 54.162132,-2.261201 acc=44 et=+9m38s294ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:26.567: GPS: Good Location received:Location[fused 54.162132,-2.261201 acc=44 et=+9m38s294ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:30.537: GPS: Location received:Location[fused 54.162132,-2.262043 acc=48 et=+9m42s262ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:30.537: GPS: Good Location received:Location[fused 54.162132,-2.262043 acc=48 et=+9m42s262ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:32.542: GPS: Location received:Location[fused 54.162132,-2.262465 acc=40 et=+9m44s266ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:32.543: GPS: Good Location received:Location[fused 54.162132,-2.262465 acc=40 et=+9m44s266ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:34.544: GPS: Location received:Location[fused 54.162132,-2.262886 acc=44 et=+9m46s270ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:34.544: GPS: Good Location received:Location[fused 54.162132,-2.262886 acc=44 et=+9m46s270ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:36.545: GPS: Location received:Location[fused 54.162132,-2.263309 acc=44 et=+9m48s273ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:36.545: GPS: Good Location received:Location[fused 54.162132,-2.263309 acc=44 et=+9m48s273ms alt=0.0 vel=13.89 bear=269.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:40.553: GPS: Location received:Location[fused 54.162208,-2.264136 acc=37 et=+9m52s280ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:40.553: GPS: Good Location received:Location[fused 54.162208,-2.264136 acc=37 et=+9m52s280ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:44.541: GPS: Location received:Location[fused 54.162063,-2.264911 acc=46 et=+9m56s268ms alt=0.0 vel=13.89 bear=244.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:44.542: GPS: Good Location received:Location[fused 54.162063,-2.264911 acc=46 et=+9m56s268ms alt=0.0 vel=13.89 bear=244.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:46.549: GPS: Location received:Location[fused 54.162074,-2.265278 acc=36 et=+9m58s276ms alt=0.0 vel=13.89 bear=301.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:46.549: GPS: Good Location received:Location[fused 54.162074,-2.265278 acc=36 et=+9m58s276ms alt=0.0 vel=13.89 bear=301.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:50.546: GPS: Location received:Location[fused 54.162196,-2.266065 acc=46 et=+10m2s268ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:50.547: GPS: Good Location received:Location[fused 54.162196,-2.266065 acc=46 et=+10m2s268ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:52.555: GPS: Location received:Location[fused 54.162207,-2.266487 acc=35 et=+10m4s281ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:52.556: GPS: Good Location received:Location[fused 54.162207,-2.266487 acc=35 et=+10m4s281ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:09:56.568: GPS: Location received:Location[fused 54.162228,-2.267333 acc=45 et=+10m8s295ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:09:56.568: GPS: Good Location received:Location[fused 54.162228,-2.267333 acc=45 et=+10m8s295ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:00.548: GPS: Location received:Location[fused 54.162366,-2.268137 acc=39 et=+10m12s275ms alt=0.0 vel=13.89 bear=290.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:00.548: GPS: Good Location received:Location[fused 54.162366,-2.268137 acc=39 et=+10m12s275ms alt=0.0 vel=13.89 bear=290.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:02.572: GPS: Location received:Location[fused 54.162452,-2.268535 acc=35 et=+10m14s288ms alt=0.0 vel=13.89 bear=290.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:02.573: GPS: Good Location received:Location[fused 54.162452,-2.268535 acc=35 et=+10m14s288ms alt=0.0 vel=13.89 bear=290.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:06.569: GPS: Location received:Location[fused 54.162623,-2.269330 acc=34 et=+10m18s296ms alt=0.0 vel=13.89 bear=290.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:06.569: GPS: Good Location received:Location[fused 54.162623,-2.269330 acc=34 et=+10m18s296ms alt=0.0 vel=13.89 bear=290.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:10.553: GPS: Location received:Location[fused 54.162777,-2.270134 acc=45 et=+10m22s280ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:10.553: GPS: Good Location received:Location[fused 54.162777,-2.270134 acc=45 et=+10m22s280ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:12.556: GPS: Location received:Location[fused 54.162849,-2.270538 acc=35 et=+10m24s283ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:12.556: GPS: Good Location received:Location[fused 54.162849,-2.270538 acc=35 et=+10m24s283ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:14.559: GPS: Location received:Location[fused 54.163038,-2.270789 acc=34 et=+10m26s286ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:14.559: GPS: Good Location received:Location[fused 54.163038,-2.270789 acc=34 et=+10m26s286ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:16.564: GPS: Location received:Location[fused 54.163251,-2.271007 acc=45 et=+10m28s289ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:16.564: GPS: Good Location received:Location[fused 54.163251,-2.271007 acc=45 et=+10m28s289ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:18.566: GPS: Location received:Location[fused 54.163464,-2.271226 acc=39 et=+10m30s294ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:18.567: GPS: Good Location received:Location[fused 54.163464,-2.271226 acc=39 et=+10m30s294ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:20.570: GPS: Location received:Location[fused 54.163677,-2.271444 acc=31 et=+10m32s298ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:20.570: GPS: Good Location received:Location[fused 54.163677,-2.271444 acc=31 et=+10m32s298ms alt=0.0 vel=13.89 bear=328.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:24.582: GPS: Location received:Location[fused 54.163933,-2.272096 acc=44 et=+10m36s307ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:24.582: GPS: Good Location received:Location[fused 54.163933,-2.272096 acc=44 et=+10m36s307ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:26.583: GPS: Location received:Location[fused 54.163993,-2.272507 acc=34 et=+10m38s310ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:26.583: GPS: Good Location received:Location[fused 54.163993,-2.272507 acc=34 et=+10m38s310ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:29.574: GPS: Location received:Location[fused 54.164083,-2.273122 acc=34 et=+10m41s302ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:29.574: GPS: Good Location received:Location[fused 54.164083,-2.273122 acc=34 et=+10m41s302ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:31.580: GPS: Location received:Location[fused 54.164144,-2.273533 acc=39 et=+10m43s307ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:31.585: GPS: Good Location received:Location[fused 54.164144,-2.273533 acc=39 et=+10m43s307ms alt=0.0 vel=13.89 bear=284.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:33.583: GPS: Location received:Location[fused 54.164209,-2.273940 acc=32 et=+10m45s309ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:33.583: GPS: Good Location received:Location[fused 54.164209,-2.273940 acc=32 et=+10m45s309ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:35.605: GPS: Location received:Location[fused 54.164279,-2.274347 acc=39 et=+10m47s331ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:35.606: GPS: Good Location received:Location[fused 54.164279,-2.274347 acc=39 et=+10m47s331ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:39.585: GPS: Location received:Location[fused 54.164419,-2.275159 acc=42 et=+10m51s309ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:39.585: GPS: Good Location received:Location[fused 54.164419,-2.275159 acc=42 et=+10m51s309ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:41.583: GPS: Location received:Location[fused 54.164488,-2.275565 acc=36 et=+10m53s310ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:41.583: GPS: Good Location received:Location[fused 54.164488,-2.275565 acc=36 et=+10m53s310ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:43.587: GPS: Location received:Location[fused 54.164558,-2.275971 acc=44 et=+10m55s314ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:43.587: GPS: Good Location received:Location[fused 54.164558,-2.275971 acc=44 et=+10m55s314ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:45.592: GPS: Location received:Location[fused 54.164628,-2.276378 acc=42 et=+10m57s317ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:45.592: GPS: Good Location received:Location[fused 54.164628,-2.276378 acc=42 et=+10m57s317ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:49.590: GPS: Location received:Location[fused 54.164768,-2.277190 acc=46 et=+11m1s318ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:49.590: GPS: Good Location received:Location[fused 54.164768,-2.277190 acc=46 et=+11m1s318ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:51.591: GPS: Location received:Location[fused 54.164838,-2.277597 acc=41 et=+11m3s319ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:51.591: GPS: Good Location received:Location[fused 54.164838,-2.277597 acc=41 et=+11m3s319ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:53.592: GPS: Location received:Location[fused 54.164908,-2.278005 acc=37 et=+11m5s319ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:53.593: GPS: Good Location received:Location[fused 54.164908,-2.278005 acc=37 et=+11m5s319ms alt=0.0 vel=13.89 bear=286.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:55.593: GPS: Location received:Location[fused 54.164991,-2.278392 acc=48 et=+11m7s321ms alt=0.0 vel=13.89 bear=294.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:10:55.593: GPS: Good Location received:Location[fused 54.164991,-2.278392 acc=48 et=+11m7s321ms alt=0.0 vel=13.89 bear=294.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:10:56.013: PWR: Ambient Entered
2017-05-22 06:11:16.934: PWR: Ambient Exited
2017-05-22 06:11:16.937: GPS: Normal Poller now requestingLocationUpdates at 2000ms intervals
2017-05-22 06:11:17.054: GPS: Location received:Location[fused 54.166222,-2.281656 acc=34 et=+11m28s760ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:17.055: GPS: Good Location received:Location[fused 54.166222,-2.281656 acc=34 et=+11m28s760ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:20.571: GPS: Location received:Location[fused 54.166515,-2.282343 acc=47 et=+11m32s299ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:20.571: GPS: Good Location received:Location[fused 54.166515,-2.282343 acc=47 et=+11m32s299ms alt=0.0 vel=13.89 bear=305.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:24.569: GPS: Location received:Location[fused 54.166964,-2.282414 acc=44 et=+11m36s297ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:24.570: GPS: Good Location received:Location[fused 54.166964,-2.282414 acc=44 et=+11m36s297ms alt=0.0 vel=13.89 bear=7.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:26.658: GPS: Location received:Location[fused 54.167155,-2.282668 acc=36 et=+11m38s386ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:26.659: GPS: Good Location received:Location[fused 54.167155,-2.282668 acc=36 et=+11m38s386ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:30.583: GPS: Location received:Location[fused 54.167527,-2.283225 acc=36 et=+11m42s307ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:30.583: GPS: Good Location received:Location[fused 54.167527,-2.283225 acc=36 et=+11m42s307ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:32.586: GPS: Location received:Location[fused 54.167714,-2.283504 acc=50 et=+11m44s314ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:32.587: GPS: Good Location received:Location[fused 54.167714,-2.283504 acc=50 et=+11m44s314ms alt=0.0 vel=13.89 bear=318.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:36.576: GPS: Location received:Location[fused 54.168187,-2.283646 acc=31 et=+11m48s304ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:36.576: GPS: Good Location received:Location[fused 54.168187,-2.283646 acc=31 et=+11m48s304ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:38.579: GPS: Location received:Location[fused 54.168435,-2.283667 acc=36 et=+11m50s307ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:38.579: GPS: Good Location received:Location[fused 54.168435,-2.283667 acc=36 et=+11m50s307ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:40.593: GPS: Location received:Location[fused 54.168683,-2.283688 acc=39 et=+11m52s317ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:40.593: GPS: Good Location received:Location[fused 54.168683,-2.283688 acc=39 et=+11m52s317ms alt=0.0 vel=13.89 bear=357.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:42.597: GPS: Location received:Location[fused 54.168900,-2.283850 acc=44 et=+11m54s324ms alt=0.0 vel=13.89 bear=320.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:42.597: GPS: Good Location received:Location[fused 54.168900,-2.283850 acc=44 et=+11m54s324ms alt=0.0 vel=13.89 bear=320.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:46.591: GPS: Location received:Location[fused 54.169119,-2.284554 acc=31 et=+11m58s318ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:46.591: GPS: Good Location received:Location[fused 54.169119,-2.284554 acc=31 et=+11m58s318ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:48.599: GPS: Location received:Location[fused 54.169165,-2.284969 acc=46 et=+12m0s327ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:48.599: GPS: Good Location received:Location[fused 54.169165,-2.284969 acc=46 et=+12m0s327ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:52.598: GPS: Location received:Location[fused 54.169258,-2.285802 acc=43 et=+12m4s320ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:52.598: GPS: Good Location received:Location[fused 54.169258,-2.285802 acc=43 et=+12m4s320ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:54.605: GPS: Location received:Location[fused 54.169304,-2.286219 acc=32 et=+12m6s332ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:54.605: GPS: Good Location received:Location[fused 54.169304,-2.286219 acc=32 et=+12m6s332ms alt=0.0 vel=13.89 bear=280.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:11:56.622: GPS: Location received:Location[fused 54.169345,-2.286636 acc=49 et=+12m8s350ms alt=0.0 vel=13.89 bear=278.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:11:56.662: GPS: Good Location received:Location[fused 54.169345,-2.286636 acc=49 et=+12m8s350ms alt=0.0 vel=13.89 bear=278.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:00.608: GPS: Location received:Location[fused 54.169365,-2.287483 acc=39 et=+12m12s334ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:00.608: GPS: Good Location received:Location[fused 54.169365,-2.287483 acc=39 et=+12m12s334ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:02.617: GPS: Location received:Location[fused 54.169375,-2.287906 acc=38 et=+12m14s344ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:02.617: GPS: Good Location received:Location[fused 54.169375,-2.287906 acc=38 et=+12m14s344ms alt=0.0 vel=13.89 bear=272.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:06.611: GPS: Location received:Location[fused 54.169419,-2.288741 acc=32 et=+12m18s339ms alt=0.0 vel=13.89 bear=283.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:06.612: GPS: Good Location received:Location[fused 54.169419,-2.288741 acc=32 et=+12m18s339ms alt=0.0 vel=13.89 bear=283.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:08.652: GPS: Location received:Location[fused 54.169557,-2.289094 acc=40 et=+12m20s379ms alt=0.0 vel=13.89 bear=303.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:08.653: GPS: Good Location received:Location[fused 54.169557,-2.289094 acc=40 et=+12m20s379ms alt=0.0 vel=13.89 bear=303.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:12.634: GPS: Location received:Location[fused 54.169518,-2.289910 acc=30 et=+12m24s349ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:12.634: GPS: Good Location received:Location[fused 54.169518,-2.289910 acc=30 et=+12m24s349ms alt=0.0 vel=13.89 bear=260.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:16.615: GPS: Location received:Location[fused 54.169484,-2.290756 acc=39 et=+12m28s342ms alt=0.0 vel=13.89 bear=266.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:16.615: GPS: Good Location received:Location[fused 54.169484,-2.290756 acc=39 et=+12m28s342ms alt=0.0 vel=13.89 bear=266.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:18.643: GPS: Location received:Location[fused 54.169467,-2.291178 acc=36 et=+12m30s371ms alt=0.0 vel=13.89 bear=266.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:18.644: GPS: Good Location received:Location[fused 54.169467,-2.291178 acc=36 et=+12m30s371ms alt=0.0 vel=13.89 bear=266.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:22.621: GPS: Location received:Location[fused 54.169434,-2.292023 acc=42 et=+12m34s348ms alt=0.0 vel=13.89 bear=266.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:22.621: GPS: Good Location received:Location[fused 54.169434,-2.292023 acc=42 et=+12m34s348ms alt=0.0 vel=13.89 bear=266.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:24.625: GPS: Location received:Location[fused 54.169440,-2.292414 acc=37 et=+12m36s353ms alt=0.0 vel=13.89 bear=278.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:24.626: GPS: Good Location received:Location[fused 54.169440,-2.292414 acc=37 et=+12m36s353ms alt=0.0 vel=13.89 bear=278.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:26.645: GPS: Location received:Location[fused 54.169687,-2.292465 acc=47 et=+12m38s371ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:26.645: GPS: Good Location received:Location[fused 54.169687,-2.292465 acc=47 et=+12m38s371ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:30.622: GPS: Location received:Location[fused 54.170179,-2.292566 acc=31 et=+12m42s350ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:30.622: GPS: Good Location received:Location[fused 54.170179,-2.292566 acc=31 et=+12m42s350ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:32.646: GPS: Location received:Location[fused 54.170426,-2.292618 acc=49 et=+12m44s360ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:32.646: GPS: Good Location received:Location[fused 54.170426,-2.292618 acc=49 et=+12m44s360ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:12:34.667: GPS: Location received:Location[fused 54.170672,-2.292668 acc=39 et=+12m46s395ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
2017-05-22 06:12:34.668: GPS: Good Location received:Location[fused 54.170672,-2.292668 acc=39 et=+12m46s395ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}] fromLocationHandler
2017-05-22 06:13:10.666: GPS: Location received:Location[fused 54.171042,-2.292745 acc=36 et=+13m22s391ms alt=0.0 vel=13.89 bear=353.0 mock {Bundle[mParcelledData.dataSize=44]}]state is normallPoller
